domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"billigparfume.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dform.dk","true",1,0,0,"letsencrypt.org"
"jala-helsekost.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"landbobanken.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"danskefilm.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"martinmoerch.dk","true",1,1,1,"letsencrypt.org"
"ribemediehus.dk","true",1,1,1,"letsencrypt.org"
"completnet.dk","true",1,0,0,"letsencrypt.org"
"billigventilation.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jacobsenmobler.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"mit.dk","true",0,1,0,"digicert.com"
"topdrinks.dk","true",5,0,1,"digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"sol.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"emp-shop.dk","true",8,7,1,";amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"3deksperten.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jones.dk","true",1,0,1,"letsencrypt.org"
"multimed.dk","true",3,0,0,"digicert.com;globalsign.com;letsencrypt.org"
"conferencemanager.dk","true",1,0,0,"letsencrypt.org"
"ugenr.dk","true",1,0,1,"letsencrypt.org"
"evermart.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"roblox.dk","true",5,1,1,";amazonaws.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"arcanic.dk","true",1,0,0,"letsencrypt.org"
"daekonline.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sjfbank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"friheden.dk","true",7,5,0,"comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;ssl.com"
"synoptik.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bambuni.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"curvii.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"made4men.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bolighub.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"spks.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"optimalprint.dk","true",5,5,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"banknorwegian.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"vths.dk","true",1,0,0,"letsencrypt.org"
"psykiatrifonden.dk","true",4,0,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog"
"bib.dk","true",1,0,1,"letsencrypt.org"
"babygear.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"danica.dk","true",1,1,1,";globalsign.com"
"wnb.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"falck.dk","true",8,0,0,"amazonaws.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;symantec.com;zerossl.com"
"intempus.dk","true",1,0,0,"letsencrypt.org"
"danskelove.dk","true",1,0,1,"letsencrypt.org"
"chrono24.dk","true",5,0,1,"amazonaws.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"bankdata.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"eventbrite.dk","true",4,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com"
"netseidbroker.dk","true",1,0,1,"letsencrypt.org"
"generals.dk","true",1,0,1,"letsencrypt.org"
"moderno.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"nympho.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"spreadshirt.dk","true",1,1,0,"letsencrypt.org"
"erotikmix.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"marialottes.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bn.dk","true",7,7,0,"GlobalSign.com;comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;ssl.com"
"ebay.dk","true",2,0,1,"comodoca.com;symantec.com"
"lux-case.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dorchdanola.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hyundai.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hurtigmums.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"safeticket.dk","true",3,3,0,"geotrust.com;letsencrypt.org;rapidssl.com"
"biq.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sofus.dk","true",2,2,0,"globalsign.com;letsencrypt.org"
"raspberrypi.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"deloox.dk","true",1,0,1,"sectigo.com"
"emmaolsen.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ibog.dk","true",1,0,0,"amazontrust.com"
"majspassion.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sexhub.dk","true",7,7,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"studieplus.dk","true",1,0,0,"letsencrypt.org"
"dongenergy.dk","true",1,0,0,"globalsign.com"
"shiningsun.dk","true",1,0,0,"letsencrypt.org"
"clausdalby.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"parfume-klik.dk","true",1,1,0,"sectigo.com"
"laerepladsen.dk","true",0,2,1,"comodoca.com;sectigo.com"
"pokerstarscasino.dk","true",2,0,0,"amazonaws.com;digicert.com"
"konservative.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"spamfri.dk","true",1,1,1,"letsencrypt.org"
"bitbase.dk","true",1,0,1,"letsencrypt.org"
"dustinhome.dk","true",8,6,0,"amazon.com;amazonaws.com;amazontrust.com;amazonws.com;awstrust.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"strawberry.dk","true",4,0,0,"Digicert.com;amazonaws.com;buypass.com;letsencrypt.org"
"superserver.dk","true",1,0,1,"letsencrypt.org"
"sporti.dk","true",1,1,1,";letsencrypt.org"
"itconfidence.dk","true",2,0,0,"globalsign.com;letsencrypt.org"
"campaya.dk","true",5,0,0,"digicert.com;godaddy.com;letsencrypt.org;pki.goog;sectigo.com"
"miele.dk","true",2,0,0,"awstrust.com;digicert.com"
"guldsmykket.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"synsdata.dk","true",1,0,0,"globalsign.com"
"hilli.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"worldonline.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"censurfridns.dk","true",1,0,1,"letsencrypt.org"
"ge4.dk","true",1,0,0,"letsencrypt.org"
"skjernbank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"klausen.dk","true",1,0,1,"letsencrypt.org"
"bedrenaetter.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"okcloud.dk","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"gastromad.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dagenslaengde.dk","true",3,0,0,"letsencrypt.org;pki.goog;sectigo.com"
"digitalservicebog.dk","true",3,2,0,"amazonaws.com;letsencrypt.org;sectigo.com"
"fdmshop.dk","true",2,2,1,"digicert.com;globalsign.com"
"jacked.dk","true",1,0,0,"letsencrypt.org"
"coffeecollective.dk","true",3,0,0,"letsencrypt.org;pki.goog;ssl.com"
