domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"chrono24.se","true",5,0,1,"amazonaws.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"1x2.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"york.se","true",1,1,0,"letsencrypt.org"
"ngm.se","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"designtorget.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"coolshop.se","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"docplayer.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"benders.se","true",2,0,0,"digicert.com;letsencrypt.org"
"pokerstars.se","true",6,5,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bankomat.se","true",0,0,0,""
"synoptik.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jogback.se","true",1,0,0,"letsencrypt.org"
"uppsalahem.se","true",3,2,0,";globalsign.com;letsencrypt.org;sectigo.com"
"kungaslottet.se","true",9,5,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"wurth.se","true",3,1,0,"amazonaws.com;digicert.com;sectigo.com"
"d-s.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"spelbutiken.se","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"spreadshirt.se","true",1,1,0,"letsencrypt.org"
"boxer.se","true",2,0,1,"digicert.com;sectigo.com"
"yasuragi.se","true",2,1,0,"digicert.com;letsencrypt.org"
"korkortonline.se","true",5,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;letsencrypt.org"
"selea.se","true",6,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;rapidssl.com;ssl.com"
"stoppapressarna.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"itsystem.se","true",2,2,0,"globalsign.com;letsencrypt.org"
"penny.se","true",2,0,1,"digicert.com;sectigo.com"
"harnosand.se","true",2,1,1,"letsencrypt.org;telia.com"
"irfu.se","true",2,0,1,"harica.gr;letsencrypt.org"
"frobbit.se","true",1,0,0,"letsencrypt.org"
"binogi.se","true",2,0,1,"amazon.com;letsencrypt.org"
"astridlindgrensvarld.se","true",2,0,0,"digicert.com;letsencrypt.org"
"56kilo.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"lux-case.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"gjensidige.se","true",2,0,0,"buypass.no;digicert.com"
"klarna.se","true",2,2,1,"amazonaws.com;digicert.com"
"haka.se","true",1,1,1,"pki.goog"
"miinto.se","true",2,1,0,"certum.pl;digicert.com"
"carnegie.se","true",1,1,1,";digicert.com"
"ekonomibladet.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"iceops.se","true",2,0,1,"digicert.com;letsencrypt.org"
"varnamo.se","true",2,0,0,"digicert.com;letsencrypt.org"
"svenskacasino.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"nonstop.se","true",1,1,0,"letsencrypt.org"
"bastacasinobonus.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jlt.se","true",2,0,1,"letsencrypt.org;telia.com"
"vanersborg.se","true",3,2,0,"globalsign.com;letsencrypt.org;sectigo.com"
"medley.se","true",4,0,0,"digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"ninjacasino.se","true",3,0,1,"amazon.com;digicert.com;pki.goog"
"ronneby.se","true",2,1,0,"globalsign.com;letsencrypt.org"
"kontorsgiganten.se","true",6,6,0,"awstrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sakerhetspolisen.se","true",1,0,0,"digicert.com"
"encycolorpedia.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ivo.se","true",2,0,0,"digicert.com;sectigo.com"
"liveagent.se","true",2,0,0,"amazon.com;letsencrypt.org"
"residencemagazine.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"receptonline.se","true",1,0,0,"letsencrypt.org"
"ballingslov.se","true",0,3,0,"digicert.com;godaddy.com;letsencrypt.org"
"cervoi.se","true",1,0,0,"letsencrypt.org"
"fashiola.se","true",2,0,0,"amazon.com;letsencrypt.org"
"eventbrite.se","true",4,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com"
"svenskarnaochinternet.se","true",1,0,1,"letsencrypt.org"
"arrakis.se","true",1,1,0,";letsencrypt.org"
"visa.se","true",0,0,1,""
"hifitorget.se","true",3,0,0,"amazon.com;awstrust.com;letsencrypt.org"
"nutri.se","true",2,0,0,"globalsign.com;letsencrypt.org"
"formas.se","true",3,0,1,"harica.gr;letsencrypt.org;sectigo.com"
"rvn.se","true",1,0,1,"digicert.com"
"mpa.se","true",4,1,1,"digicert.com;letsencrypt.org;pki.goog;telia.com"
"zizzi.se","true",3,2,0,"amazonaws.com;globalsign.com;pki.goog"
"skrotbilarna.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"destinationhalmstad.se","true",1,0,0,"letsencrypt.org"
"swm.pp.se","true",1,0,1,"letsencrypt.org"
"tutus.se","true",2,0,0,"digicert.com;letsencrypt.org"
"bostadshub.se","true",6,5,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jokersystemet.se","true",1,0,0,"letsencrypt.org"
"miele.se","true",2,0,0,"awstrust.com;digicert.com"
"adelanet.se","true",1,0,0,"digicert.com"
"caotize.se","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"handlarbudet.se","true",0,2,0,"certum.pl;sectigo.com"
"hyrabostad.se","true",1,0,0,"letsencrypt.org"
"kukaj.se","true",1,0,0,"letsencrypt.org"
"lantbruksnytt.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"lensway.se","true",2,0,0,"globalsign.com;letsencrypt.org"
"minmyndighetspost.se","true",2,0,1,"digicert.com;telia.com"
"motonet.se","true",1,0,0,"letsencrypt.org"
"myndighetspost.se","true",1,1,1,";digicert.com"
"nordax.se","true",3,0,0,"buypass.com;digicert.com;letsencrypt.org"
"okq8bank.se","true",2,1,1,"buypass.no;digicert.com"
"serviceprotokoll.se","true",1,0,0,"letsencrypt.org"
"smarteyes.se","true",6,5,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"vetmanager.se","true",1,0,0,"letsencrypt.org"
"yahoo.se","true",1,0,1,""
"gleerups.se","true",3,0,0,"amazon.com;digicert.com;letsencrypt.org"
"nordicchoicehotels.se","true",2,2,1,"buypass.com;letsencrypt.org"
"riksgalden.se","true",3,0,0,"efos.se;globalsign.com;letsencrypt.org"
"regionkalmar.se","true",1,1,1,"digicert.com"
"timra.se","true",2,0,1,"globalsign.com;telia.com"
"zazzle.se","true",1,0,1,"digicert.com"
"zlibrary-global.se","true",1,0,0,"letsencrypt.org"
"bis.se","true",3,0,1,"amazon.com;amazontrust.com;pki.apple.com"
"lidingo.se","true",2,0,0,"globalsign.com;letsencrypt.org"
"calvinklein.se","true",7,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;godaddy.com;letsencrypt.org"
"84grams.se","true",2,0,0,"letsencrypt.org;sectigo.com"
"ltkalmar.se","true",1,1,1,"digicert.com"
"stim.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"gorymoon.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"uka.se","true",5,0,0,"digicert.com;harica.gr;letsencrypt.com;letsencrypt.org;sectigo.com"
"academicwork.se","true",4,0,0,"amazonaws.com;digicert.com;letsencrypt.org;sectigo.com"
"internetkunskap.se","true",1,0,1,"letsencrypt.org"
"compartment.se","true",1,0,0,"letsencrypt.org"
"polistidningen.se","true",2,3,0,"comodoca.com;digicert.com;letsencrypt.org"
"stockholmsmassan.se","true",2,1,0,"digicert.com;letsencrypt.org"
"bokmassan.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"radio.se","true",6,6,0,"amazontrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ymovies.se","true",1,0,0,"letsencrypt.org"
"myspreadshop.se","true",1,1,0,"letsencrypt.org"
"sfi.se","true",0,1,0,"digicert.com"
"approach.se","true",1,0,0,"letsencrypt.org"
"gotanet.se","true",1,0,0,"letsencrypt.org"
"egonet.se","true",1,0,0,"letsencrypt.org"
"strd.se","true",0,1,0,"godaddy.com"
"appwi.se","true",1,1,1,"letsencrypt.org"
"ac2.se","true",2,1,1,";letsencrypt.org;sectigo.com"
"atlan.se","true",6,6,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"lvn.se","true",1,0,1,"Digicert.com"
"upg.se","true",1,0,0,"godaddy.com"
"hygglo.se","true",2,0,0,"amazon.com;letsencrypt.org"
"hostinger.se","true",5,4,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"swedishbalance.se","true",7,5,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"travrondenspel.se","true",1,0,0,"letsencrypt.org"
"vinbetyget.se","true",1,0,0,"letsencrypt.org"
"gladaluckan.se","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"calluna.se","true",2,0,0,"letsencrypt.org;sectigo.com"
"brokenbrain.se","true",1,0,1,"letsencrypt.org"
"joelpet.se","true",1,0,0,"letsencrypt.org"
"passasports.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
