domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"jotex.se","true",5,2,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"84grams.se","true",2,0,0,"letsencrypt.org;sectigo.com"
"synoptik.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"skno.se","true",2,0,0,"globalsign.com;letsencrypt.org"
"adb-centralen.se","true",1,1,1,";letsencrypt.org"
"getyourguide.se","true",4,1,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"notino.se","true",6,5,1,"comodoca.com;digicert.com;geotrust.com;letsencrypt.org;pki.goog;ssl.com"
"qx.se","true",4,4,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog"
"sweroam.se","true",0,2,1,"comodoca.com;letsencrypt.org"
"advania.se","true",3,0,1,"digicert.com;letsencrypt.org;pki.goog"
"varnamo.se","true",2,0,0,"digicert.com;letsencrypt.org"
"goldenbull.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"0k.se","true",1,0,0,"letsencrypt.org"
"alltforforaldrar.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"westpay.se","true",2,0,0,"digicert.com;letsencrypt.org"
"rjl.se","true",2,0,1,"letsencrypt.org;telia.com"
"emp-shop.se","true",8,7,1,";amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"klarna.se","true",2,2,1,"amazonaws.com;digicert.com"
"harnosand.se","true",4,2,1,"buypass.no;globalsign.com;letsencrypt.org;telia.com"
"travronden.se","true",1,0,0,"letsencrypt.org"
"korkortonline.se","true",5,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;letsencrypt.org"
"bokio.se","true",4,1,1,"digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"svtbarn.se","true",3,0,0,"awstrust.com;digicert.com;letsencrypt.org"
"miinto.se","true",2,1,0,"certum.pl;digicert.com"
"wurth.se","true",3,1,0,"amazonaws.com;digicert.com;sectigo.com"
"banknorwegian.se","true",2,0,0,"digicert.com;letsencrypt.org"
"homeroom.se","true",4,2,0,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"tele2play.se","true",1,0,1,"sectigo.com"
"preem.se","true",3,1,1,";digicert.com;letsencrypt.org;telia.com"
"sollentuna.se","true",2,0,0,"digicert.com;letsencrypt.org"
"yahoo.se","true",1,0,1,""
"vakanser.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bokmassan.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"fora.se","true",3,0,1,"digicert.com;letsencrypt.org;sectigo.com"
"swehosting.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"yasuragi.se","true",2,1,0,"digicert.com;letsencrypt.org"
"ronneby.se","true",2,2,0,"digicert.com;globalsign.com"
"nordichardware.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hygglo.se","true",2,0,0,"amazon.com;letsencrypt.org"
"stoppapressarna.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ballingslov.se","true",0,3,0,"digicert.com;godaddy.com;letsencrypt.org"
"itsystem.se","true",2,2,0,"globalsign.com;letsencrypt.org"
"collector.se","true",3,1,0,"digicert.com;letsencrypt.org;pki.goog"
"svenskamassan.se","true",8,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com;telia.com;telia.fi;telia.se"
"carnegie.se","true",1,1,1,";digicert.com"
"poolia.se","true",1,0,0,"letsencrypt.org"
"tutus.se","true",2,0,0,"digicert.com;letsencrypt.org"
"wineasy.se","true",1,0,1,"sectigo.com"
"cervoi.se","true",1,0,0,"letsencrypt.org"
"nonstop.se","true",1,1,0,"letsencrypt.org"
"astridlindgrensvarld.se","true",2,0,0,"digicert.com;letsencrypt.org"
"kungaslottet.se","true",9,5,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"designtorget.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"gleerups.se","true",3,0,0,"amazon.com;digicert.com;letsencrypt.org"
"erlaan.se","true",1,0,1,"letsencrypt.org"
"binogi.se","true",2,0,1,"amazon.com;letsencrypt.org"
"56kilo.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ams.se","true",1,0,0,"globalsign.com"
"boxer.se","true",2,0,1,"digicert.com;sectigo.com"
"frobbit.se","true",1,0,0,"letsencrypt.org"
"iceops.se","true",2,0,1,"digicert.com;letsencrypt.org"
"siriusomsorg.se","true",3,3,1,"digicert.com;godaddy.com;letsencrypt.org"
"coolshop.se","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"lidingo.se","true",2,0,0,"globalsign.com;letsencrypt.org"
"casinogringos.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jogback.se","true",1,0,0,"letsencrypt.org"
"spelbutiken.se","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"tsabmedlem.se","true",3,3,1,"digicert.com;godaddy.com;letsencrypt.org"
"sveataxi.se","true",3,3,1,"digicert.com;godaddy.com;letsencrypt.org"
"chrono24.se","true",5,0,1,"amazonaws.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"dackonline.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jokersystemet.se","true",1,0,0,"letsencrypt.org"
"medley.se","true",4,0,0,"digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"smarteyes.se","true",6,5,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"samkom.se","true",3,1,0,"digicert.com;globalsign.com;godaddy.com"
"approach.se","true",1,0,0,"letsencrypt.org"
"academiccomputerclub.se","true",2,1,1,";letsencrypt.org;sectigo.com"
"rvn.se","true",1,0,1,"Digicert.com"
"gjensidige.se","true",2,0,0,"buypass.no;digicert.com"
"myndighetspost.se","true",1,1,1,";digicert.com"
"minmyndighetspost.se","true",2,0,1,"digicert.com;telia.com"
"kontorsgiganten.se","true",6,6,0,"awstrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"uppsalahem.se","true",3,2,0,";globalsign.com;letsencrypt.org;sectigo.com"
"lvn.se","true",1,0,1,"Digicert.com"
"ymovies.se","true",1,0,0,"letsencrypt.org"
"taxistockholmacademy.se","true",3,3,1,"digicert.com;godaddy.com;letsencrypt.org"
"ivo.se","true",2,0,0,"digicert.com;sectigo.com"
"receptonline.se","true",1,0,0,"letsencrypt.org"
"irfu.se","true",2,0,1,"harica.gr;letsencrypt.org"
"lantbruksnytt.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"recompile.se","true",1,0,1,"letsencrypt.org"
"opus.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"selea.se","true",6,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;rapidssl.com;ssl.com"
"regionkalmar.se","true",1,1,1,"digicert.com"
"bastacasinobonus.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"optimalprint.se","true",5,5,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"gotanet.se","true",1,0,0,"letsencrypt.org"
"vanersborg.se","true",3,2,0,"globalsign.com;letsencrypt.org;sectigo.com"
"fashiola.se","true",2,0,0,"amazon.com;letsencrypt.org"
"zizzi.se","true",3,2,0,"amazonaws.com;globalsign.com;pki.goog"
"brollopstorget.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"filminstitutet.se","true",0,1,0,"digicert.com"
"timra.se","true",2,0,1,"globalsign.com;telia.com"
"liveagent.se","true",2,0,0,"amazon.com;letsencrypt.org"
"habokommun.se","true",4,0,0,"digicert.com;globalsign.com;letsencrypt.org;telia.com"
"gameshop.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"emocore.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"kvibergs.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"pokerstars.se","true",3,0,0,"amazonaws.com;digicert.com;letsencrypt.org"
"sakerhetspolisen.se","true",1,0,0,"digicert.com"
"shb.se","true",1,1,1,";digicert.com"
"motonet.se","true",1,0,0,"letsencrypt.org"
"zlibrary-global.se","true",1,0,0,"letsencrypt.org"
"1x2.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"stockholmsmassan.se","true",2,1,0,"digicert.com;letsencrypt.org"
"academicwork.se","true",4,0,0,"amazonaws.com;digicert.com;letsencrypt.org;sectigo.com"
"hittamaklare.se","true",2,0,0,"amazon.com;letsencrypt.org"
"egonet.se","true",1,0,0,"letsencrypt.org"
"innovationmanagement.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bankomat.se","true",0,0,0,""
"ljusdal.se","true",3,0,1,"digicert.com;godaddy.com;letsencrypt.org"
"nordsys.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"adelanet.se","true",1,0,0,"digicert.com"
"caotize.se","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"happy-day.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"handlarbudet.se","true",0,2,0,"certum.pl;sectigo.com"
"hifitorget.se","true",3,0,0,"amazon.com;awstrust.com;letsencrypt.org"
"hyrabostad.se","true",1,0,0,"letsencrypt.org"
"jlt.se","true",2,0,1,"letsencrypt.org;telia.com"
"lensway.se","true",2,0,0,"globalsign.com;letsencrypt.org"
"okq8bank.se","true",2,1,1,"buypass.no;digicert.com"
"serviceprotokoll.se","true",1,0,0,"letsencrypt.org"
"tradingsolutions.se","true",2,1,0,"digicert.com;letsencrypt.org"
"travelmarket.se","true",6,5,0,"amazontrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"spreadshirt.se","true",1,1,0,"letsencrypt.org"
"vetmanager.se","true",1,0,0,"letsencrypt.org"
"encycolorpedia.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"test-ipv6.se","true",1,0,0,"letsencrypt.org"
"appwi.se","true",1,1,1,"letsencrypt.org"
"albanova.se","true",4,0,0,"digicert.com;harica.gr;letsencrypt.org;sectigo.com"
"karinslada.se","true",1,0,0,"letsencrypt.org"
"cgi.se","true",2,0,1,"entrust.net;letsencrypt.org"
"brokenbrain.se","true",1,0,1,"letsencrypt.org"
"gorymoon.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ltkalmar.se","true",1,1,1,"digicert.com"
"visa.se","true",0,0,1,""
"upg.se","true",1,0,0,"godaddy.com"
"ngm.se","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"mpa.se","true",4,1,1,"digicert.com;letsencrypt.org;pki.goog;telia.com"
"polistidningen.se","true",2,3,0,"comodoca.com;digicert.com;letsencrypt.org"
"arrakis.se","true",1,1,0,";letsencrypt.org"
"formas.se","true",3,0,1,"harica.gr;letsencrypt.org;sectigo.com"
"svenskacasino.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"stim.se","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hoganas.se","true",1,0,1,"godaddy.com"
"giftinformation.se","true",4,1,1,"digicert.com;letsencrypt.org;pki.goog;telia.com"
"bostadshub.se","true",6,5,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"riksgalden.se","true",3,0,0,"efos.se;globalsign.com;letsencrypt.org"
"miele.se","true",2,0,0,"awstrust.com;digicert.com"
"vikoperdinbil.se","true",2,1,1,"amazon.com;letsencrypt.org"
"residencemagazine.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"monsteras.se","true",3,0,0,"letsencrypt.org;sectigo.com;telia.fi"
"calvinklein.se","true",7,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;godaddy.com;letsencrypt.org"
"triop.se","true",6,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"uka.se","true",5,0,0,"digicert.com;harica.gr;letsencrypt.com;letsencrypt.org;sectigo.com"
"strd.se","true",0,1,0,"godaddy.com"
"fastpartner.se","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"ninjacasino.se","true",3,0,1,"amazon.com;digicert.com;pki.goog"
"myspreadshop.se","true",1,1,0,"letsencrypt.org"
